"id","goalteam","changed_result","player_name","player_img","player_profile","status","time"
"42228","AT","0=3","J. Mata","https://thumb.resfu.com/img_data/players/small/23385.jpg?size=37x&5","/jugador/2017/J-Mata-23385","goal","49'"
"42235","HT","1=0","A. Snchez","https://thumb.resfu.com/img_data/players/small/16967.jpg?size=37x&5","/jugador/2017/A-Sanchez-16967","goal","34'"
"42235","AT","1=0","S. Clucas","https://thumb.resfu.com/img_data/players/small/94318.jpg?size=37x&5","/jugador/2017/S-Clucas-94318","redcard","90'"
"42235","HT","2=0","A. Snchez","https://thumb.resfu.com/img_data/players/small/16967.jpg?size=37x&5","/jugador/2017/A-Sanchez-16967","goal","90'"
"42243","AT","0=1","N. Chadli","https://thumb.resfu.com/img_data/players/small/69599.jpg?size=37x&5","/jugador/2017/N-Chadli-69599","goal","6'"
"42243","HT","1=1","S. Feghouli","https://thumb.resfu.com/img_data/players/small/21325.jpg?size=37x&5","/jugador/2017/S-Feghouli-21325","goal","63'"
"42243","HT","2=1","M. Lanzini","https://thumb.resfu.com/img_data/players/small/71860.jpg?size=37x&5","/jugador/2017/M-Lanzini-71860","goal","87'"
"42243","AT","2=2","G. Mcauley","https://thumb.resfu.com/img_data/players/small/13016.jpg?size=37x&5","/jugador/2017/G-Mcauley-13016","goal","90'"
"42241","AT","0=1","M. Gabbiadini","https://thumb.resfu.com/img_data/players/small/81821.jpg?size=37x&5","/jugador/2017/M-Gabbiadini-81821","goal","30'"
"42241","AT","0=2","M. Gabbiadini","https://thumb.resfu.com/img_data/players/small/81821.jpg?size=37x&5","/jugador/2017/M-Gabbiadini-81821","goal","45'"
"42241","AT","0=3","S. Long","https://thumb.resfu.com/img_data/players/small/45191.jpg?size=37x&5","/jugador/2017/S-Long-45191","goal","88'"
"42241","HT","0=4","J. Denayer","https://thumb.resfu.com/img_data/players/small/206979.jpg?size=37x&5","/jugador/2017/J-Denayer-206979","owngoal","88'"
"42240","HT","1=0","J. Allen","https://thumb.resfu.com/img_data/players/small/44160.jpg?size=37x&5","/jugador/2017/J-Allen-44160","goal","67'"
"42238","HT","1=0","J. Mata","https://thumb.resfu.com/img_data/players/small/23385.jpg?size=37x&5","/jugador/2017/J-Mata-23385","goal","32'"
"42238","HT","2=0","A. Martial","https://thumb.resfu.com/img_data/players/small/183706.jpg?size=37x&5","/jugador/2017/A-Martial-183706","goal","60'"
"42237","HT","1=0","S. Man","https://thumb.resfu.com/img_data/players/small/138826.jpg?size=37x&5","/jugador/2017/S-Mane-138826","goal","16'"
"42237","HT","2=0","S. Man","https://thumb.resfu.com/img_data/players/small/138826.jpg?size=37x&5","/jugador/2017/S-Mane-138826","goal","19'"
"42236","AT","0=1","Pedro","https://thumb.resfu.com/img_data/players/small/29477.jpg?size=37x&5","/jugador/2017/Pedro-29477","goal","7'"
"42236","HT","1=1","R. Brady","https://thumb.resfu.com/img_data/players/small/181168.jpg?size=37x&5","/jugador/2017/R-Brady-181168","goal","24'"
"42242","HT","1=0","A. Mawson","https://thumb.resfu.com/img_data/players/small/244046.jpg?size=37x&5","/jugador/2017/A-Mawson-244046","goal","37'"
"42242","HT","2=0","M. Olsson","https://thumb.resfu.com/img_data/players/small/208.jpg?size=37x&5","/jugador/2017/M-Olsson-208","goal","45'"
"42234","AT","0=1","R. Sterling","https://thumb.resfu.com/img_data/players/small/106034.jpg?size=37x&5","/jugador/2017/R-Sterling-106034","goal","29'"
"42234","HT","0=2","T. Mings","https://thumb.resfu.com/img_data/players/small/209901.jpg?size=37x&5","/jugador/2017/Tyrone-Mings-209901","owngoal","69'"
"42244","HT","1=0","C. Fbregas","https://thumb.resfu.com/img_data/players/small/27146.jpg?size=37x&5","/jugador/2017/C-Fabregas-27146","goal","19'"
"42244","AT","1=1","F. Llorente","https://thumb.resfu.com/img_data/players/small/29980.jpg?size=37x&5","/jugador/2017/F-Llorente-29980","goal","45'"
"42244","HT","2=1","Pedro","https://thumb.resfu.com/img_data/players/small/29477.jpg?size=37x&5","/jugador/2017/Pedro-29477","goal","72'"
"42244","HT","3=1","Diego Costa","https://thumb.resfu.com/img_data/players/small/28178.jpg?size=37x&5","/jugador/2017/D-Costa-28178","goal","84'"
"42253","AT","0=1","J. King","https://thumb.resfu.com/img_data/players/small/59607.jpg?size=37x&5","/jugador/2017/J-King-59607","goal","5'"
"42253","HT","1=1","C. Dawson","https://thumb.resfu.com/img_data/players/small/56804.jpg?size=37x&5","/jugador/2017/C-Dawson-56804","goal","10'"
"42253","HT","2=1","G. Mcauley","https://thumb.resfu.com/img_data/players/small/13016.jpg?size=37x&5","/jugador/2017/G-Mcauley-13016","goal","22'"
"42247","HT","1=0","T. Huddlestone","https://thumb.resfu.com/img_data/players/small/363.jpg?size=37x&5","/jugador/2017/T-Huddlestone-363","goal","72'"
"42247","AT","1=1","M. Keane","https://thumb.resfu.com/img_data/players/small/206402.jpg?size=37x&5","/jugador/2017/M-Keane-206402","goal","76'"
"42247","AT","1=1","A. Barnes","https://thumb.resfu.com/img_data/players/small/89129.jpg?size=37x&5","/jugador/2017/A-Barnes-89129","yellowbeforredcard","90'"
"42246","HT","1=0","I. Gueye","https://thumb.resfu.com/img_data/players/small/52664.jpg?size=37x&5","/jugador/2017/I-Gueye-52664","goal","40'"
"42246","HT","2=0","R. Lukaku","https://thumb.resfu.com/img_data/players/small/37669.jpg?size=37x&5","/jugador/2017/R-Lukaku-37669","goal","80'"
"42245","HT","1=0","P. Van Aanholt","https://thumb.resfu.com/img_data/players/small/57559.jpg?size=37x&5","/jugador/2017/P-Van-Aanholt-57559","goal","34'"
"42252","HT","1=0","T. Deeney","https://thumb.resfu.com/img_data/players/small/47866.jpg?size=37x&5","/jugador/2017/T-Deeney-47866","goal","3'"
"42252","AT","1=1","A. Ayew","https://thumb.resfu.com/img_data/players/small/52426.jpg?size=37x&5","/jugador/2017/A-Ayew-52426","goal","73'"
"42252","AT","1=1","M. Antonio","https://thumb.resfu.com/img_data/players/small/47481.jpg?size=37x&5","/jugador/2017/M-Antonio-47481","yellowbeforredcard","86'"
"42251","HT","1=0","H. Kane","https://thumb.resfu.com/img_data/players/small/120815.jpg?size=37x&5","/jugador/2017/H-Kane-120815","goal","14'"
"42251","HT","2=0","H. Kane","https://thumb.resfu.com/img_data/players/small/120815.jpg?size=37x&5","/jugador/2017/H-Kane-120815","goal","32'"
"42251","HT","3=0","H. Kane","https://thumb.resfu.com/img_data/players/small/120815.jpg?size=37x&5","/jugador/2017/H-Kane-120815","goal","37'"
"42251","HT","4=0","D. Alli","https://thumb.resfu.com/img_data/players/small/203578.jpg?size=37x&5","/jugador/2017/B-Ali-203578","goal","45'"
"42248","HT","1=0","J. Vardy","https://thumb.resfu.com/img_data/players/small/141992.jpg?size=37x&5","/jugador/2017/J-Vardy-141992","goal","28'"
"42248","HT","2=0","D. Drinkwater","https://thumb.resfu.com/img_data/players/small/47185.jpg?size=37x&5","/jugador/2017/Daniel-Drinkwater","goal","39'"
"42248","HT","3=0","J. Vardy","https://thumb.resfu.com/img_data/players/small/141992.jpg?size=37x&5","/jugador/2017/J-Vardy-141992","goal","60'"
"42248","AT","3=1","P. Coutinho","https://thumb.resfu.com/img_data/players/small/65113.jpg?size=37x&5","/jugador/2017/P-Coutinho-65113","goal","68'"
"42249","AT","0=0","M. Fellaini","https://thumb.resfu.com/img_data/players/small/4707.jpg?size=37x&5","/jugador/2017/M-Fellaini-4707","redcard","84'"
"42250","AT","0=1","A. Snchez","https://thumb.resfu.com/img_data/players/small/16967.jpg?size=37x&5","/jugador/2017/A-Sanchez-16967","goal","60'"
"42250","AT","0=2","O. Giroud","https://thumb.resfu.com/img_data/players/small/24691.jpg?size=37x&5","/jugador/2017/O-Giroud-24691","goal","83'"
"42256","HT","1=0","M. Rojo","https://thumb.resfu.com/img_data/players/small/71887.jpg?size=37x&5","/jugador/2017/M-Rojo-71887","goal","23'"
"42256","AT","1=1","J. King","https://thumb.resfu.com/img_data/players/small/59607.jpg?size=37x&5","/jugador/2017/J-King-59607","goal","40'"
"42256","AT","1=1","A. Surman","https://thumb.resfu.com/img_data/players/small/12856.jpg?size=37x&5","/jugador/2017/A-Surman-12856","yellowbeforredcard","45'"
"42256","HT","1=1","Z. Ibrahimovic","https://thumb.resfu.com/img_data/players/small/1237.jpg?size=37x&5","/jugador/2017/Z-Ibrahimovic-1237","penaltyfailed","72'"
"42254","AT","0=1","S. Clucas","https://thumb.resfu.com/img_data/players/small/94318.jpg?size=37x&5","/jugador/2017/S-Clucas-94318","goal","15'"
"42254","HT","1=1","C. Fuchs","https://thumb.resfu.com/img_data/players/small/5341.jpg?size=37x&5","/jugador/2017/C-Fuchs-5341","goal","28'"
"42254","HT","2=1","R. Mahrez","https://thumb.resfu.com/img_data/players/small/149354.jpg?size=37x&5","/jugador/2017/R-Mahrez-149354","goal","60'"
"42254","HT","2=2","T. Huddlestone","https://thumb.resfu.com/img_data/players/small/363.jpg?size=37x&5","/jugador/2017/T-Huddlestone-363","owngoal","90'"
"42262","AT","0=1","W. Zaha","https://thumb.resfu.com/img_data/players/small/70052.jpg?size=37x&5","/jugador/2017/W-Zaha-70052","goal","55'"
"42262","AT","0=2","A. Townsend","https://thumb.resfu.com/img_data/players/small/47445.jpg?size=37x&5","/jugador/2017/A-Townsend-47445","goal","84'"
"42261","HT","1=0","T. Deeney","https://thumb.resfu.com/img_data/players/small/47866.jpg?size=37x&5","/jugador/2017/T-Deeney-47866","goal","4'"
"42261","AT","1=1","D. Tadi","https://thumb.resfu.com/img_data/players/small/58238.jpg?size=37x&5","/jugador/2017/D-Tadi-58238","goal","28'"
"42261","AT","1=2","N. Redmond","https://thumb.resfu.com/img_data/players/small/98596.jpg?size=37x&5","/jugador/2017/N-Redmond-98596","goal","45'"
"42261","HT","2=2","S. Okaka","https://thumb.resfu.com/img_data/players/small/11709.jpg?size=37x&5","/jugador/2017/S-Okaka-11709","goal","80'"
"42261","AT","2=3","M. Gabbiadini","https://thumb.resfu.com/img_data/players/small/81821.jpg?size=37x&5","/jugador/2017/M-Gabbiadini-81821","goal","83'"
"42261","AT","2=4","N. Redmond","https://thumb.resfu.com/img_data/players/small/98596.jpg?size=37x&5","/jugador/2017/N-Redmond-98596","goal","86'"
"42261","HT","3=4","A. Doucoure","https://thumb.resfu.com/img_data/players/small/202625.jpg?size=37x&5","/jugador/2017/A-Doucoure-202625","goal","90'"
"42259","HT","1=0","F. Llorente","https://thumb.resfu.com/img_data/players/small/29980.jpg?size=37x&5","/jugador/2017/F-Llorente-29980","goal","13'"
"42259","AT","1=1","Andre Gray","https://thumb.resfu.com/img_data/players/small/230436.jpg?size=37x&5","/jugador/2017/A-Gray-230436","goal","20'"
"42259","AT","1=2","Andre Gray","https://thumb.resfu.com/img_data/players/small/230436.jpg?size=37x&5","/jugador/2017/A-Gray-230436","goal","61'"
"42259","HT","2=2","M. Olsson","https://thumb.resfu.com/img_data/players/small/208.jpg?size=37x&5","/jugador/2017/M-Olsson-208","goal","70'"
"42259","HT","3=2","F. Llorente","https://thumb.resfu.com/img_data/players/small/29980.jpg?size=37x&5","/jugador/2017/F-Llorente-29980","goal","90'"
"42257","HT","1=0","M. Arnautovic","https://thumb.resfu.com/img_data/players/small/1659.jpg?size=37x&5","/jugador/2017/M-Arnautovic-1659","goal","29'"
"42257","HT","2=0","M. Arnautovic","https://thumb.resfu.com/img_data/players/small/1659.jpg?size=37x&5","/jugador/2017/M-Arnautovic-1659","goal","42'"
"42255","HT","1=0","R. Firmino","https://thumb.resfu.com/img_data/players/small/95323.jpg?size=37x&5","/jugador/2017/R-Firmino-95323","goal","9'"
"42255","HT","2=0","S. Man","https://thumb.resfu.com/img_data/players/small/138826.jpg?size=37x&5","/jugador/2017/S-Mane-138826","goal","40'"
"42255","AT","2=1","D. Welbeck","https://thumb.resfu.com/img_data/players/small/27174.jpg?size=37x&5","/jugador/2017/D-Welbeck-27174","goal","57'"
"42255","HT","3=1","G. Wijnaldum","https://thumb.resfu.com/img_data/players/small/1652.jpg?size=37x&5","/jugador/2017/G-Wijnaldum-1652","goal","90'"
"42260","HT","1=0","H. Kane","https://thumb.resfu.com/img_data/players/small/120815.jpg?size=37x&5","/jugador/2017/H-Kane-120815","goal","20'"
"42260","HT","2=0","H. Kane","https://thumb.resfu.com/img_data/players/small/120815.jpg?size=37x&5","/jugador/2017/H-Kane-120815","goal","56'"
"42260","AT","2=1","R. Lukaku","https://thumb.resfu.com/img_data/players/small/37669.jpg?size=37x&5","/jugador/2017/R-Lukaku-37669","goal","81'"
"42260","HT","3=1","D. Alli","https://thumb.resfu.com/img_data/players/small/203578.jpg?size=37x&5","/jugador/2017/B-Ali-203578","goal","90'"
"42260","AT","3=2","E. Valencia","https://thumb.resfu.com/img_data/players/small/78714.jpg?size=37x&5","/jugador/2017/E-Valencia-78714","goal","90'"
"42258","AT","0=1","S. Agero","https://thumb.resfu.com/img_data/players/small/23530.jpg?size=37x&5","/jugador/2017/S-Aguero-23530","goal","42'"
"42258","AT","0=2","L. San","https://thumb.resfu.com/img_data/players/small/206443.jpg?size=37x&5","/jugador/2017/L-Sane-206443","goal","59'"
"42263","AT","0=1","E. Hazard","https://thumb.resfu.com/img_data/players/small/21292.jpg?size=37x&5","/jugador/2017/E-Hazard-21292","goal","25'"
"42263","AT","0=2","Diego Costa","https://thumb.resfu.com/img_data/players/small/28178.jpg?size=37x&5","/jugador/2017/D-Costa-28178","goal","50'"
"42263","HT","1=2","M. Lanzini","https://thumb.resfu.com/img_data/players/small/71860.jpg?size=37x&5","/jugador/2017/M-Lanzini-71860","goal","90'"
"42264","HT","0=0","J. King","https://thumb.resfu.com/img_data/players/small/59607.jpg?size=37x&5","/jugador/2017/J-King-59607","penaltyfailed","8'"
"42264","AT","0=1","M. Antonio","https://thumb.resfu.com/img_data/players/small/47481.jpg?size=37x&5","/jugador/2017/M-Antonio-47481","goal","10'"
"42264","HT","1=1","J. King","https://thumb.resfu.com/img_data/players/small/59607.jpg?size=37x&5","/jugador/2017/J-King-59607","goal","31'"
"42264","HT","1=1","B. Afobe","https://thumb.resfu.com/img_data/players/small/138892.jpg?size=37x&5","/jugador/2017/B-Afobe-138892","penaltyfailed","37'"
"42264","HT","2=1","J. King","https://thumb.resfu.com/img_data/players/small/59607.jpg?size=37x&5","/jugador/2017/J-King-59607","goal","48'"
"42264","AT","2=2","A. Ayew","https://thumb.resfu.com/img_data/players/small/52426.jpg?size=37x&5","/jugador/2017/A-Ayew-52426","goal","83'"
"42264","HT","3=2","J. King","https://thumb.resfu.com/img_data/players/small/59607.jpg?size=37x&5","/jugador/2017/J-King-59607","goal","90'"
"42269","HT","1=0","O. Niasse","https://thumb.resfu.com/img_data/players/small/138121.jpg?size=37x&5","/jugador/2017/O-Niasse-138121","goal","70'"
"42269","HT","2=0","O. Niasse","https://thumb.resfu.com/img_data/players/small/138121.jpg?size=37x&5","/jugador/2017/O-Niasse-138121","goal","79'"
"42269","AT","2=1","A. Mawson","https://thumb.resfu.com/img_data/players/small/244046.jpg?size=37x&5","/jugador/2017/A-Mawson-244046","goal","90'"
"42268","HT","1=0","K. Mirallas","https://thumb.resfu.com/img_data/players/small/3390.jpg?size=37x&5","/jugador/2017/K-Mirallas-3390","goal","39'"
"42268","HT","2=0","M. Schneiderlin","https://thumb.resfu.com/img_data/players/small/3288.jpg?size=37x&5","/jugador/2017/M-Schneiderlin-3288","goal","45'"
"42268","HT","3=0","R. Lukaku","https://thumb.resfu.com/img_data/players/small/37669.jpg?size=37x&5","/jugador/2017/R-Lukaku-37669","goal","82'"
"42266","AT","0=1","A. Barnes","https://thumb.resfu.com/img_data/players/small/89129.jpg?size=37x&5","/jugador/2017/A-Barnes-89129","goal","8'"
"42266","HT","1=1","G. Wijnaldum","https://thumb.resfu.com/img_data/players/small/1652.jpg?size=37x&5","/jugador/2017/G-Wijnaldum-1652","goal","45'"
"42266","HT","2=1","E. Can","https://thumb.resfu.com/img_data/players/small/141779.jpg?size=37x&5","/jugador/2017/E-Can-141779","goal","61'"
"42265","HT","0=1","R. Huth","https://thumb.resfu.com/img_data/players/small/158.jpg?size=37x&5","/jugador/2017/R-Huth-158","owngoal","87'"
"42271","HT","1=0","M. De Roon","https://thumb.resfu.com/img_data/players/small/85177.jpg?size=37x&5","/jugador/2017/M-De-Roon-85177","goal","9'"
"42373","AT","0=1","C. Eriksen","https://thumb.resfu.com/img_data/players/small/64944.jpg?size=37x&5","/jugador/2017/C-Eriksen-64944","goal","78'"
"42267","HT","1=0","J. Terry","https://thumb.resfu.com/img_data/players/small/256.jpg?size=37x&5","/jugador/2017/J-Terry-256","goal","22'"
"42267","AT","1=1","E. Capoue","https://thumb.resfu.com/img_data/players/small/3004.jpg?size=37x&5","/jugador/2017/E-Capoue-3004","goal","24'"
"42267","HT","2=1","C. Azpilicueta","https://thumb.resfu.com/img_data/players/small/27038.jpg?size=37x&5","/jugador/2017/C-Azpilicueta-27038","goal","36'"
"42267","HT","3=1","M. Batshuayi","https://thumb.resfu.com/img_data/players/small/111856.jpg?size=37x&5","/jugador/2017/M-Bastshuayi-111856","goal","49'"
"42267","AT","3=2","D. Janmaat","https://thumb.resfu.com/img_data/players/small/29990.jpg?size=37x&5","/jugador/2017/D-Janmaat-29990","goal","51'"
"42267","AT","3=3","S. Okaka","https://thumb.resfu.com/img_data/players/small/11709.jpg?size=37x&5","/jugador/2017/S-Okaka-11709","goal","74'"
"42267","HT","4=3","C. Fbregas","https://thumb.resfu.com/img_data/players/small/27146.jpg?size=37x&5","/jugador/2017/C-Fabregas-27146","goal","88'"
"42267","AT","4=3","S. Prdl","https://thumb.resfu.com/img_data/players/small/5315.jpg?size=37x&5","/jugador/2017/S-Prodl-5315","yellowbeforredcard","90'"
"42272","HT","0=0","M. Gabbiadini","https://thumb.resfu.com/img_data/players/small/81821.jpg?size=37x&5","/jugador/2017/M-Gabbiadini-81821","penaltyfailed","5'"
"42281","HT","1=0","C. Dawson","https://thumb.resfu.com/img_data/players/small/56804.jpg?size=37x&5","/jugador/2017/C-Dawson-56804","goal","12'"
"42281","AT","1=1","A. Snchez","https://thumb.resfu.com/img_data/players/small/16967.jpg?size=37x&5","/jugador/2017/A-Sanchez-16967","goal","15'"
"42281","HT","2=1","H. Robson-Kanu","https://thumb.resfu.com/img_data/players/small/24198.jpg?size=37x&5","/jugador/2017/H-Robson-Kanu-24198","goal","55'"
"42281","HT","3=1","C. Dawson","https://thumb.resfu.com/img_data/players/small/56804.jpg?size=37x&5","/jugador/2017/C-Dawson-56804","goal","75'"
"42282","AT","0=1","R. Mahrez","https://thumb.resfu.com/img_data/players/small/149354.jpg?size=37x&5","/jugador/2017/R-Mahrez-149354","goal","5'"
"42282","AT","0=2","R. Huth","https://thumb.resfu.com/img_data/players/small/158.jpg?size=37x&5","/jugador/2017/R-Huth-158","goal","8'"
"42282","HT","1=2","M. Lanzini","https://thumb.resfu.com/img_data/players/small/71860.jpg?size=37x&5","/jugador/2017/M-Lanzini-71860","goal","21'"
"42282","AT","1=3","J. Vardy","https://thumb.resfu.com/img_data/players/small/141992.jpg?size=37x&5","/jugador/2017/J-Vardy-141992","goal","39'"
"42282","HT","2=3","A. Ayew","https://thumb.resfu.com/img_data/players/small/52426.jpg?size=37x&5","/jugador/2017/A-Ayew-52426","goal","63'"
"42278","AT","0=1","Willian","https://thumb.resfu.com/img_data/players/small/84448.jpg?size=37x&5","/jugador/2017/Willian-84448","goal","13'"
"42278","HT","1=1","J. Walters","https://thumb.resfu.com/img_data/players/small/47519.jpg?size=37x&5","/jugador/2017/J-Walters-47519","goal","38'"
"42278","AT","1=2","G. Cahill","https://thumb.resfu.com/img_data/players/small/91.jpg?size=37x&5","/jugador/2017/G-Cahill-91","goal","87'"
"42278","HT","1=2","P. Bardsley","https://thumb.resfu.com/img_data/players/small/74.jpg?size=37x&5","/jugador/2017/P-Bardsley-74","yellowbeforredcard","90'"
"42275","HT","1=0","D. Calvert-Lewin","https://thumb.resfu.com/img_data/players/small/251613.jpg?size=37x&5","/jugador/2017/D-Calvert-Lewin-251613","goal","9'"
"42275","AT","1=0","T. Huddlestone","https://thumb.resfu.com/img_data/players/small/363.jpg?size=37x&5","/jugador/2017/T-Huddlestone-363","redcard","73'"
"42275","HT","2=0","E. Valencia","https://thumb.resfu.com/img_data/players/small/78714.jpg?size=37x&5","/jugador/2017/E-Valencia-78714","goal","79'"
"42275","HT","3=0","R. Lukaku","https://thumb.resfu.com/img_data/players/small/37669.jpg?size=37x&5","/jugador/2017/R-Lukaku-37669","goal","89'"
"42275","HT","4=0","R. Lukaku","https://thumb.resfu.com/img_data/players/small/37669.jpg?size=37x&5","/jugador/2017/R-Lukaku-37669","goal","90'"
"42274","HT","0=1","T. Deeney","https://thumb.resfu.com/img_data/players/small/47866.jpg?size=37x&5","/jugador/2017/T-Deeney-47866","owngoal","69'"
"42273","HT","0=1","A. Mawson","https://thumb.resfu.com/img_data/players/small/244046.jpg?size=37x&5","/jugador/2017/A-Mawson-244046","owngoal","31'"
"42273","HT","1=1","B. Afobe","https://thumb.resfu.com/img_data/players/small/138892.jpg?size=37x&5","/jugador/2017/B-Afobe-138892","goal","72'"
"42277","AT","0=1","M. Fellaini","https://thumb.resfu.com/img_data/players/small/4707.jpg?size=37x&5","/jugador/2017/M-Fellaini-4707","goal","30'"
"42277","AT","0=2","J. Lingard","https://thumb.resfu.com/img_data/players/small/206404.jpg?size=37x&5","/jugador/2017/J-Lingard-206404","goal","63'"
"42277","HT","1=2","R. Gestede","https://thumb.resfu.com/img_data/players/small/24856.jpg?size=37x&5","/jugador/2017/R-Gestede-24856","goal","77'"
"42277","AT","1=3","A. Valencia","https://thumb.resfu.com/img_data/players/small/475.jpg?size=37x&5","/jugador/2017/A-Valencia-475","goal","90'"
"42280","HT","1=0","C. Eriksen","https://thumb.resfu.com/img_data/players/small/64944.jpg?size=37x&5","/jugador/2017/C-Eriksen-64944","goal","14'"
"42280","HT","2=0","D. Alli","https://thumb.resfu.com/img_data/players/small/203578.jpg?size=37x&5","/jugador/2017/B-Ali-203578","goal","32'"
"42280","AT","2=1","J. Ward-Prowse","https://thumb.resfu.com/img_data/players/small/143581.jpg?size=37x&5","/jugador/2017/J-Ward-Prowse-143581","goal","52'"
"42276","AT","0=1","J. Milner","https://thumb.resfu.com/img_data/players/small/30652.jpg?size=37x&5","/jugador/2017/J-Milner-30652","goal","51'"
"42276","HT","1=1","S. Agero","https://thumb.resfu.com/img_data/players/small/23530.jpg?size=37x&5","/jugador/2017/S-Aguero-23530","goal","68'"
"42288","HT","1=0","S. Man","https://thumb.resfu.com/img_data/players/small/138826.jpg?size=37x&5","/jugador/2017/S-Mane-138826","goal","8'"
"42288","AT","1=1","M. Pennington","https://thumb.resfu.com/img_data/players/small/203963.jpg?size=37x&5","/jugador/2017/M-Pennington-203963","goal","31'"
"42288","HT","2=1","P. Coutinho","https://thumb.resfu.com/img_data/players/small/65113.jpg?size=37x&5","/jugador/2017/P-Coutinho-65113","goal","32'"
"42288","HT","3=1","D. Origi","https://thumb.resfu.com/img_data/players/small/185410.jpg?size=37x&5","/jugador/2017/D-Origi-185410","goal","60'"
"42292","HT","1=0","M. Britos","https://thumb.resfu.com/img_data/players/small/27078.jpg?size=37x&5","/jugador/2017/M-Britos-27078","goal","59'"
"42287","HT","1=0","W. Ndidi","https://thumb.resfu.com/img_data/players/small/183140.jpg?size=37x&5","/jugador/2017/O-Ndidi-183140","goal","26'"
"42287","HT","2=0","J. Vardy","https://thumb.resfu.com/img_data/players/small/141992.jpg?size=37x&5","/jugador/2017/J-Vardy-141992","goal","47'"
"42286","AT","0=1","A. Carroll","https://thumb.resfu.com/img_data/players/small/513.jpg?size=37x&5","/jugador/2017/A-Carroll-513","goal","18'"
"42286","HT","1=1","A. Robertson","https://thumb.resfu.com/img_data/players/small/160714.jpg?size=37x&5","/jugador/2017/A-Robertson-160714","goal","54'"
"42286","HT","2=1","A. Ranocchia","https://thumb.resfu.com/img_data/players/small/37762.jpg?size=37x&5","/jugador/2017/A-Ranocchia-37762","goal","86'"
"42285","HT","1=0","C. Fbregas","https://thumb.resfu.com/img_data/players/small/27146.jpg?size=37x&5","/jugador/2017/C-Fabregas-27146","goal","5'"
"42285","AT","1=1","W. Zaha","https://thumb.resfu.com/img_data/players/small/70052.jpg?size=37x&5","/jugador/2017/W-Zaha-70052","goal","9'"
"42285","AT","1=2","C. Benteke","https://thumb.resfu.com/img_data/players/small/29771.jpg?size=37x&5","/jugador/2017/C-Benteke-29771","goal","11'"
"42284","AT","0=1","E. Dier","https://thumb.resfu.com/img_data/players/small/138866.jpg?size=37x&5","/jugador/2017/Eric-Dier-138866","goal","66'"
"42284","AT","0=2","Son Heung-Min","https://thumb.resfu.com/img_data/players/small/107142.jpg?size=37x&5","/jugador/2017/Son-Heung-Min-107142","goal","78'"
"42290","AT","0=0","H. Arter","https://thumb.resfu.com/img_data/players/small/161089.jpg?size=37x&5","/jugador/2017/H-Arter-161089","penaltyfailed","79'"
"42283","AT","0=1","L. San","https://thumb.resfu.com/img_data/players/small/206443.jpg?size=37x&5","/jugador/2017/L-Sane-206443","goal","5'"
"42283","HT","1=1","T. Walcott","https://thumb.resfu.com/img_data/players/small/27173.jpg?size=37x&5","/jugador/2017/T-Walcott-27173","goal","40'"
"42283","AT","1=2","S. Agero","https://thumb.resfu.com/img_data/players/small/23530.jpg?size=37x&5","/jugador/2017/S-Aguero-23530","goal","42'"
"42283","HT","2=2","S. Mustafi","https://thumb.resfu.com/img_data/players/small/65710.jpg?size=37x&5","/jugador/2017/S-Mustafi-65710","goal","54'"
"42294","HT","1=0","G. Boyd","https://thumb.resfu.com/img_data/players/small/70080.jpg?size=37x&5","/jugador/2017/G-Boyd-70080","goal","59'"
"42299","HT","1=0","M. Niang","https://thumb.resfu.com/img_data/players/small/103052.jpg?size=37x&5","/jugador/2017/M-Niang-103052","goal","13'"
"42299","HT","2=0","T. Deeney","https://thumb.resfu.com/img_data/players/small/47866.jpg?size=37x&5","/jugador/2017/T-Deeney-47866","goal","49'"
"42299","HT","2=0","M. Britos","https://thumb.resfu.com/img_data/players/small/27078.jpg?size=37x&5","/jugador/2017/M-Britos-27078","yellowbeforredcard","65'"
"42296","HT","1=0","I. Slimani","https://thumb.resfu.com/img_data/players/small/162094.jpg?size=37x&5","/jugador/2017/I-Slimani-162094","goal","70'"
"42296","HT","2=0","J. Vardy","https://thumb.resfu.com/img_data/players/small/141992.jpg?size=37x&5","/jugador/2017/J-Vardy-141992","goal","78'"
"42297","AT","0=1","P. Jagielka","https://thumb.resfu.com/img_data/players/small/162.jpg?size=37x&5","/jugador/2017/P-Jagielka-162","goal","22'"
"42297","HT","1=1","Z. Ibrahimovic","https://thumb.resfu.com/img_data/players/small/1237.jpg?size=37x&5","/jugador/2017/Z-Ibrahimovic-1237","goal","90'"
"42297","AT","1=1","A. Williams","https://thumb.resfu.com/img_data/players/small/44159.jpg?size=37x&5","/jugador/2017/A-Williams-44159","redcard","90'"
"42293","HT","1=0","M. zil","https://thumb.resfu.com/img_data/players/small/2133.jpg?size=37x&5","/jugador/2017/M-Ozil-2133","goal","58'"
"42293","HT","2=0","T. Walcott","https://thumb.resfu.com/img_data/players/small/27173.jpg?size=37x&5","/jugador/2017/T-Walcott-27173","goal","68'"
"42293","HT","3=0","O. Giroud","https://thumb.resfu.com/img_data/players/small/24691.jpg?size=37x&5","/jugador/2017/O-Giroud-24691","goal","84'"
"42298","HT","1=0","W. Routledge","https://thumb.resfu.com/img_data/players/small/450.jpg?size=37x&5","/jugador/2017/W-Routledge-450","goal","11'"
